date,client_id,itme_id,count,price_per_item,total_cost
2023-10-31,7,3,399.2,265.42,9280.77
2023-01-11,60,73,40.57,379.1,20176.1
2023-02-15,95,81,260.0,402.69,10322.75
2023-03-15,28,100,72.79,424.94,21298.29
2023-01-02,5,20,189.39,52.06,4540.76
2023-03-15,65,95,10.47,223.49,21712.91
2023-11-03,73,36,404.09,293.53,7016.67
2023-09-16,30,77,128.69,332.7,4904.09
2023-11-18,85,83,338.36,382.17,14280.2
2023-04-28,82,28,55.07,394.28,7890.49
2023-03-18,71,75,174.04,458.83,32074.33
2023-06-19,3,58,256.67,421.53,11835.4
2023-01-04,11,27,433.87,133.96,10376.98
2023-06-02,25,89,452.22,367.1,985.8
2023-02-14,7,46,120.73,452.29,25622.06
2023-02-25,23,56,160.09,211.95,6168.03
2023-08-24,4,17,341.39,433.07,30035.37
2023-06-15,72,99,390.93,289.47,20808.84
2023-10-17,97,34,256.88,33.13,12654.82
2023-07-28,2,89,207.0,26.75,13259.47
2023-08-01,68,48,139.06,88.26,18143.88
2023-03-03,31,59,163.1,234.01,1185.18
2023-08-19,89,86,241.46,276.94,867.38
2023-02-02,57,32,179.04,159.31,18206.45
2023-08-19,20,58,278.86,90.11,18488.64
2023-11-05,72,73,439.32,377.85,439.8
2023-12-14,70,57,63.23,155.4,30907.38
2023-12-19,1,61,29.38,230.79,3510.55
2023-01-13,38,48,275.72,419.29,602.05
2023-12-26,82,54,238.64,12.37,904.69
2023-02-02,46,61,111.39,196.15,10767.35
2023-11-03,69,63,56.09,326.36,5356.23
2023-01-15,87,73,103.43,112.69,370.61
2023-04-22,24,11,205.72,217.92,40236.73
2023-10-03,75,81,332.4,139.2,15972.5
2023-02-23,20,66,76.44,208.53,29443.2
2023-09-11,50,13,447.44,489.89,8897.91
2023-09-14,87,94,43.65,366.52,11593.2
2023-11-22,91,7,323.12,149.03,21650.6
2023-07-03,4,84,436.27,390.74,10862.93
2023-06-24,5,2,375.6,110.52,14317.06
2023-05-09,60,3,224.8,297.41,9050.19
2023-04-02,52,41,106.97,55.59,1131.9
2023-04-08,10,17,201.57,422.67,11203.64
2023-05-13,20,11,122.17,105.27,14191.88
2023-01-17,21,79,122.13,331.3,4448.53
2023-12-02,41,97,203.81,281.27,6498.01
2023-05-17,71,67,183.98,72.42,10843.2
2023-03-09,88,25,473.68,373.53,17183.83
2023-12-15,77,39,88.82,454.35,12931.57
2023-03-08,74,96,246.52,413.65,6576.46
2023-12-02,5,50,79.82,254.5,18401.18
2023-06-19,54,21,490.26,98.37,15869.82
2023-12-13,52,32,454.91,251.05,623.32
2023-04-14,82,42,296.77,41.59,5928.82
2023-06-05,57,18,278.59,314.66,13938.99
2023-03-20,5,89,385.16,373.5,3371.91
2023-06-03,7,62,61.86,298.12,27072.15
2023-11-19,25,82,136.36,58.24,6649.26
2023-05-18,57,68,354.22,143.79,8658.43
2023-05-16,30,41,355.86,85.17,30426.32
2023-10-21,22,80,482.52,481.8,503.83
2023-06-26,98,17,319.7,82.88,1978.55
2023-06-09,16,72,214.43,377.0,21649.07
2023-07-09,13,66,265.4,35.52,1362.4
2023-12-26,30,73,343.85,212.52,20521.04
2023-08-13,54,55,398.33,280.04,1130.99
2023-08-11,8,86,221.16,161.18,27712.08
2023-04-12,90,5,383.51,129.73,3973.38
2023-09-07,18,33,243.41,243.03,1242.58
2023-06-30,98,4,200.06,327.13,3675.7
2023-08-14,26,44,441.49,408.32,6267.16
2023-06-04,9,20,418.16,422.49,2424.06
2023-12-13,84,82,302.23,422.29,2078.18
2023-03-17,86,87,185.09,373.41,13388.8
2023-10-08,30,42,321.13,448.6,8144.35
2023-06-30,82,48,243.93,182.17,20066.78
2023-01-27,57,91,170.39,363.85,11885.52
2023-06-27,37,9,417.13,379.31,11165.47
2023-08-20,46,29,192.92,91.12,392.88
2023-05-02,78,45,368.51,48.68,7723.43
2023-12-13,2,72,170.37,214.96,5915.45
2023-08-24,17,55,485.92,97.61,9582.72
2023-10-31,25,18,449.12,333.78,17147.82
2023-09-16,50,98,78.81,125.94,5297.6
2023-11-25,89,44,206.48,472.06,186.07
2023-09-01,22,45,394.19,269.36,17273.16
2023-03-05,67,10,210.35,129.08,7169.74
2023-04-10,87,68,181.52,483.35,10578.12
2023-04-19,82,45,369.75,208.6,20956.92
2023-10-26,89,8,305.25,277.62,10416.62
2023-02-14,32,79,109.62,118.52,10931.42
2023-12-20,56,78,421.63,163.18,613.01
2023-01-23,32,71,392.72,235.52,9818.28
2023-07-22,12,32,35.67,107.72,209.47
2023-12-03,84,55,404.93,84.24,22357.82
2023-03-25,22,78,324.88,143.6,17505.31
2023-10-16,51,48,163.98,226.79,1601.77
2023-03-31,31,18,253.86,275.69,382.48
2023-08-14,74,72,212.47,255.04,27841.95
2023-04-23,27,10,223.68,92.13,13643.33
2023-03-17,21,62,258.97,260.88,1123.72
2023-09-08,27,61,434.63,239.2,41.81
2023-07-08,48,15,380.9,497.61,3227.69
2023-02-28,75,65,325.55,483.74,1051.6
2023-01-21,90,40,321.56,401.93,32875.81
2023-02-25,90,75,450.05,247.15,37017.38
2023-06-21,24,26,347.55,371.49,8232.43
2023-01-09,48,98,395.73,489.39,9864.05
2023-07-17,46,35,329.47,415.48,7347.68
2023-10-30,35,97,462.27,36.36,2248.62
2023-07-21,78,6,231.2,104.19,13157.06
2023-12-16,9,12,464.17,496.13,1207.66
2023-03-16,61,96,41.74,411.91,6192.8
2023-04-07,26,93,459.84,436.62,1878.44
2023-06-16,60,73,203.39,429.22,11979.5
2023-05-09,24,3,312.91,115.01,1541.19
2023-07-08,11,93,79.82,360.37,28477.55
2023-05-11,57,97,294.56,131.61,23621.24
2023-01-18,95,20,292.8,15.34,39972.93
2023-08-25,27,40,283.11,210.91,42871.59
2023-04-13,54,99,376.35,108.71,5029.78
2023-08-18,12,8,264.68,395.58,7839.73
2023-12-18,56,23,210.91,149.65,1908.49
2023-04-02,85,16,157.53,433.17,21407.52
2023-06-07,47,14,391.16,110.86,3230.39
2023-12-05,95,27,298.08,296.24,29407.27
2023-01-12,6,14,344.92,337.67,1161.59
2023-10-17,67,78,331.21,297.28,1706.5
2023-12-25,46,15,255.29,156.82,48453.82
2023-03-15,70,87,171.0,482.69,22558.37
2023-07-31,95,30,390.95,410.49,21666.64
2023-01-27,56,25,370.02,438.01,9412.89
2023-01-29,30,9,160.0,232.51,40329.89
2023-11-22,13,11,212.01,108.14,5889.27
2023-05-28,27,93,429.28,268.41,17559.37
2023-03-22,85,96,180.41,314.95,2299.1
2023-08-09,74,77,372.67,32.93,3763.76
2023-11-04,29,73,182.89,456.76,38112.25
2023-07-31,36,94,264.38,377.45,6681.93
2023-03-16,78,67,373.89,275.26,19846.35
2023-08-05,12,79,48.17,410.99,16062.57
2023-09-18,59,77,109.75,298.21,21360.54
2023-04-22,30,38,18.12,337.32,26603.09
2023-05-21,88,1,365.49,377.88,8029.93
2023-12-18,22,71,116.92,219.37,8006.96
2023-07-09,73,26,353.18,353.74,29108.73
2023-11-12,32,100,183.72,428.35,6331.03
2023-07-09,69,14,217.8,260.1,24483.47
2023-09-11,52,30,11.01,179.6,1092.07
2023-04-18,71,57,332.19,27.8,2256.41
2023-09-12,26,64,158.73,53.18,6962.55
2023-10-07,87,34,70.07,400.23,3884.18
2023-02-18,43,48,128.74,392.69,6518.29
2023-02-28,70,62,58.44,197.6,10100.62
2023-01-22,91,33,220.33,166.87,9134.71
2023-02-12,81,62,126.79,165.26,9731.78
2023-05-07,69,21,492.8,485.54,5782.5
2023-04-29,65,72,115.56,56.33,2394.94
2023-10-17,45,33,298.47,218.03,17495.22
2023-12-17,43,73,450.41,322.71,38394.07
2023-04-28,32,98,222.48,305.35,6127.82
2023-10-08,15,12,220.75,233.86,6685.06
2023-10-15,69,18,230.76,66.48,29355.27
2023-12-12,80,32,100.47,311.92,3084.13
2023-03-18,43,2,279.72,324.3,39843.58
2023-03-30,32,48,96.19,58.92,35865.21
2023-07-18,70,6,281.86,112.98,27933.99
2023-12-02,82,51,287.06,420.67,3533.26
2023-03-12,24,79,225.88,429.56,13717.05
2023-06-02,9,91,424.46,489.66,5439.64
2023-02-27,50,5,131.7,408.63,867.89
2023-01-04,32,13,472.84,149.8,4124.33
2023-09-12,30,76,454.62,242.98,7475.42
2023-05-17,84,60,203.94,192.82,18634.06
2023-02-04,54,75,344.94,362.08,4306.85
2023-12-01,39,48,55.67,390.93,6617.09
2023-05-26,56,75,191.37,109.64,25482.08
2023-06-30,78,81,311.45,78.64,19590.43
2023-10-11,96,56,136.67,94.85,18550.49
2023-11-10,95,81,238.01,370.1,7810.45
2023-03-08,4,8,325.68,499.81,1414.77
2023-08-02,97,27,398.05,58.98,1894.42
2023-07-24,75,95,281.13,51.97,8487.67
2023-02-09,79,31,394.04,427.93,1159.74
2023-12-05,70,81,323.22,52.7,18655.99
2023-08-17,85,72,378.44,251.98,20818.09
2023-11-25,32,52,73.11,128.47,15713.18
2023-12-06,47,31,288.71,403.32,9365.26
2023-07-30,56,21,173.6,380.88,1102.32
2023-11-28,51,52,196.31,257.75,10772.32
2023-10-24,33,60,187.54,68.13,5554.67
2023-07-28,75,56,438.52,92.54,1630.01
2023-04-04,55,46,434.54,324.56,2742.11
2023-09-19,42,69,83.29,256.7,8376.26
2023-06-21,62,80,474.55,295.15,9855.39
2023-01-06,31,12,486.82,399.06,20383.56
2023-03-18,86,98,167.58,108.6,5203.1
2023-05-10,4,35,431.85,244.35,1927.6
2023-03-23,28,14,66.78,141.13,1302.53
2023-06-14,24,12,40.43,51.75,39828.83
2023-02-21,92,60,356.79,188.4,2168.25
2023-06-30,28,43,25.21,387.28,13120.33
2023-05-06,29,12,210.47,266.79,25837.61
2023-03-16,48,20,210.9,382.41,780.56
2023-05-26,55,98,373.17,28.36,11755.82
2023-06-29,31,86,360.11,235.84,35896.91
2023-08-16,96,61,399.94,392.56,35225.74
2023-10-20,63,95,207.07,491.65,6632.93
2023-05-19,49,12,407.04,76.21,9118.41
2023-09-28,81,24,27.42,457.04,664.51
2023-06-03,87,70,55.91,98.82,11584.51
2023-03-29,71,67,288.94,139.0,29319.98
2023-10-19,35,53,373.51,472.67,24952.59
2023-02-02,30,59,457.5,106.07,11215.09
2023-02-18,3,20,336.11,101.23,23068.59
2023-01-18,92,52,116.57,181.44,20766.24
2023-05-01,42,83,151.35,412.76,5440.56
2023-08-11,73,36,425.54,209.15,38635.79
2023-11-22,31,96,221.31,473.38,985.24
2023-05-14,12,55,251.76,464.01,7392.4
2023-01-23,2,94,135.69,421.66,1928.34
2023-05-05,24,18,393.8,247.5,8994.61
2023-01-06,17,27,59.52,235.97,1160.33
2023-03-29,97,24,144.31,225.52,1966.24
2023-11-11,34,63,148.98,375.13,1523.59
2023-04-16,73,31,247.07,450.17,21970.35
2023-02-11,81,38,477.71,236.91,2130.31
2023-02-20,45,22,483.33,242.02,23247.6
2023-07-20,27,4,447.0,472.48,26015.61
2023-11-08,59,78,62.94,234.66,612.79
2023-05-24,48,62,253.45,264.53,35690.09
2023-09-28,89,8,331.2,276.71,19423.07
2023-07-02,6,66,183.63,284.94,24781.42
2023-11-20,85,8,304.83,63.67,26399.9
2023-01-02,96,11,90.58,223.35,6013.82
2023-09-25,96,17,233.74,299.71,25017.16
2023-08-25,98,67,126.2,26.37,320.5
2023-06-26,23,63,241.78,473.6,2270.7
2023-01-08,5,31,348.21,34.26,19160.73
2023-09-30,8,42,254.72,209.56,35981.05
2023-02-09,78,19,437.59,414.11,24259.55
2023-06-14,82,89,446.93,331.54,8978.89
2023-12-25,79,21,486.33,34.15,11263.47
2023-06-01,38,19,39.93,355.96,2856.81
2023-08-26,83,62,126.39,144.06,4351.47
2023-09-02,83,42,218.8,458.38,77.31
2023-01-11,42,18,393.47,230.79,8731.89
2023-04-26,61,7,253.87,393.91,13264.46
2023-11-18,71,39,186.32,153.21,24794.99
2023-12-25,18,32,496.09,335.0,11136.69
2023-06-14,68,36,437.24,431.29,5678.38
2023-09-18,98,58,75.72,396.95,31665.33
2023-06-09,69,78,261.22,326.15,3109.32
2023-12-27,48,69,134.37,195.29,43515.63
2023-02-12,87,43,403.76,189.01,22445.98
2023-09-26,59,36,362.13,281.55,914.05
2023-10-11,96,85,175.54,82.25,18141.69
2023-12-24,1,12,117.47,490.25,7903.25
2023-05-10,11,1,70.43,107.19,19989.06
2023-04-17,5,15,441.4,157.07,9986.99
2023-06-30,8,53,197.9,378.67,2978.01
2023-07-27,45,92,24.3,406.95,3302.94
2023-11-28,53,7,161.98,340.6,370.42
2023-07-26,43,93,254.35,214.74,12553.95
2023-09-14,26,17,333.32,354.77,5978.08
2023-06-17,36,39,168.79,282.88,4705.15
2023-04-18,49,83,189.67,405.42,2664.18
2023-05-15,27,87,357.34,103.3,26579.34
2023-11-10,34,13,165.23,73.33,1905.5
2023-09-06,53,30,320.53,479.59,6794.18
2023-10-25,50,84,206.83,282.2,8444.03
2023-03-18,21,25,107.72,451.42,31863.16
2023-12-27,92,63,147.63,113.36,7681.12
2023-08-29,31,4,23.06,471.92,4615.13
2023-09-14,36,87,475.92,141.84,22649.86
2023-09-17,3,64,180.81,236.06,196.09
2023-11-16,10,82,27.73,164.71,11700.47
2023-10-07,26,75,152.83,366.18,9512.56
2023-11-16,57,69,83.23,408.71,12988.62
2023-06-16,87,1,473.78,106.34,13544.71
2023-09-12,83,81,189.13,389.91,34560.89
2023-01-08,45,12,402.58,489.34,26745.95
2023-07-20,26,29,99.21,267.75,9407.76
2023-04-20,8,97,258.03,45.68,1031.14
2023-06-10,19,86,87.76,12.29,36603.09
2023-05-14,15,36,258.21,420.63,7745.88
2023-02-22,13,9,22.99,391.77,25330.43
2023-04-14,19,73,442.59,25.87,1708.75
2023-03-04,26,1,214.03,139.36,6466.57
2023-01-20,32,72,482.47,347.8,10699.06
2023-08-30,2,85,221.23,91.82,8524.56
2023-11-15,41,90,230.84,10.43,42886.77
2023-12-12,94,72,248.26,374.88,15708.27
2023-09-24,56,53,340.15,308.35,4110.43
2023-01-27,10,35,405.07,309.66,3295.29
2023-12-20,38,62,472.34,104.15,11036.83
2023-05-17,47,34,364.33,18.5,5142.04
2023-03-02,13,29,494.46,224.93,9978.47
2023-01-30,11,93,339.62,84.79,15470.8
2023-10-10,81,73,63.46,439.74,62.47
2023-09-26,92,5,304.54,473.59,1447.93
2023-05-23,8,2,71.21,52.18,13658.31
2023-11-23,42,21,363.98,327.86,26353.06
2023-10-21,56,71,155.33,188.28,3358.24
2023-09-07,64,59,413.21,119.04,5798.17
2023-09-03,70,54,41.62,201.29,15358.43
2023-08-10,79,92,109.43,157.51,20632.23
2023-04-18,99,33,15.87,258.55,15375.79
2023-02-14,5,74,106.38,330.34,12560.1
2023-03-06,21,53,290.4,78.48,5950.72
2023-11-08,68,72,207.73,363.53,11504.72
2023-01-06,18,62,265.31,220.24,5557.65
2023-08-23,50,22,203.92,450.67,17735.37
2023-12-15,97,82,330.32,410.51,5326.4
2023-11-23,68,37,280.94,428.22,1901.61
2023-09-27,4,30,224.81,456.57,11198.64
2023-04-08,50,75,420.39,475.94,30915.63
2023-05-07,73,48,479.03,105.5,35346.0
2023-06-30,30,30,362.57,109.42,5872.89
2023-11-25,78,79,489.78,449.42,9208.08
2023-07-01,89,93,244.39,493.23,10121.2
2023-08-16,27,38,353.16,455.74,17886.39
2023-09-30,37,69,360.96,51.97,27078.86
2023-05-17,20,71,492.57,414.63,1363.56
2023-02-18,36,62,431.42,309.23,9225.01
2023-07-11,59,80,29.24,282.52,7471.68
2023-06-18,80,88,228.35,228.22,735.28
2023-01-03,24,12,113.6,199.79,9048.33
2023-07-03,74,46,216.98,274.58,3422.22
2023-03-08,77,82,263.61,435.93,3039.06
2023-10-04,73,26,336.57,407.0,26632.89
2023-06-03,27,95,338.42,59.87,4006.57
2023-10-08,52,90,301.57,248.75,1578.47
2023-04-02,68,76,354.93,126.98,3716.9
2023-01-14,48,1,109.81,405.22,2065.83
2023-02-20,56,93,34.77,386.73,908.01
2023-03-08,39,56,307.84,348.21,3502.13
2023-08-26,33,44,152.51,51.19,1124.0
2023-12-12,18,93,234.68,350.95,24934.69
2023-08-02,47,4,404.72,321.95,14186.17
2023-10-28,17,10,155.41,347.76,4843.86
2023-01-30,77,28,37.71,13.54,5103.35
2023-08-20,56,2,465.79,288.81,11030.17
2023-03-16,48,92,62.46,298.75,17803.82
2023-05-14,64,44,99.5,62.83,2543.38
2023-05-22,5,80,421.52,32.06,5409.43
2023-05-07,19,29,321.0,481.63,4016.1
2023-08-12,28,57,412.89,442.54,7565.54
2023-11-30,83,19,277.23,266.34,21041.76
2023-08-25,77,56,273.07,162.23,2114.51
2023-12-23,8,62,290.54,269.86,976.44
2023-04-30,42,90,327.34,193.54,10525.92
2023-12-11,6,85,296.87,239.73,25234.88
2023-08-07,24,56,88.71,236.77,2765.84
2023-12-02,30,56,45.36,170.38,2119.21
2023-08-30,6,37,324.08,189.92,698.45
2023-05-05,47,2,243.33,173.37,2678.81
2023-02-27,34,33,322.83,311.28,21468.7
2023-09-19,95,100,479.97,279.95,6261.71
2023-12-18,59,9,338.28,39.94,29544.86
2023-12-23,39,79,432.13,105.49,1144.36
2023-05-12,26,36,100.9,14.26,3431.45
2023-06-28,46,40,125.12,138.06,5039.21
2023-04-14,46,96,366.91,26.77,9903.2
2023-04-08,19,40,189.61,474.55,13201.28
2023-08-05,69,11,484.35,203.88,7062.21
2023-04-01,75,15,86.65,135.84,12162.5
2023-09-16,95,50,297.78,163.12,25416.56
2023-01-10,95,94,148.09,161.63,33239.48
2023-04-08,68,91,380.03,459.35,4104.86
2023-12-06,65,34,167.03,375.4,1952.87
2023-01-31,14,58,406.24,216.58,27474.57
2023-10-15,24,43,385.33,306.87,4644.87
2023-05-05,70,63,324.08,217.84,8044.72
2023-11-13,60,83,92.28,15.59,832.44
2023-01-15,51,39,391.11,56.03,8136.14
2023-10-10,96,29,111.54,53.7,8948.89
2023-11-16,14,84,418.14,435.35,7707.46
2023-03-28,31,86,51.91,462.9,45942.56
2023-02-11,75,55,71.61,248.73,32181.91
2023-08-01,33,21,444.96,120.86,42269.52
2023-05-12,17,7,35.99,342.49,35627.29
2023-09-08,82,89,497.5,466.98,19589.25
2023-10-23,5,92,334.15,494.53,616.82
2023-06-15,21,7,77.63,53.5,2683.58
2023-11-13,80,88,388.46,454.86,38004.92
2023-06-14,31,43,141.66,343.54,35634.84
2023-10-07,57,11,156.55,75.29,15249.63
2023-12-26,35,96,191.77,342.0,8672.02
2023-08-11,24,25,83.05,128.39,11219.71
2023-07-15,1,70,449.94,228.62,2131.92
2023-10-31,60,6,361.59,209.86,10163.87
2023-10-11,24,17,86.69,180.94,10210.04
2023-12-20,78,53,164.16,405.0,13496.79
2023-10-03,14,44,389.11,142.45,14051.03
2023-11-14,79,56,497.86,51.66,22219.49
2023-03-01,61,18,333.13,322.77,1121.59
2023-08-07,71,22,187.51,67.25,9084.64
2023-04-12,10,45,275.07,106.14,5284.19
2023-03-28,29,34,67.46,35.73,59.59
2023-01-01,68,62,127.2,469.96,24722.23
2023-07-10,40,33,336.71,309.49,9389.34
2023-08-28,99,86,393.74,494.43,8558.46
2023-08-12,64,38,452.88,276.19,37022.29
2023-10-21,99,19,171.6,236.18,80.66
2023-03-28,49,93,303.53,190.08,11968.76
2023-09-01,36,20,276.54,400.35,13930.49
2023-07-30,99,17,126.01,201.99,11735.0
2023-01-16,44,79,146.56,12.33,3220.24
2023-02-17,13,62,152.76,350.24,8392.19
2023-05-22,45,75,232.92,435.33,37946.83
2023-05-10,94,81,32.69,488.29,25991.06
2023-10-11,67,79,261.21,352.74,837.13
2023-12-29,28,66,293.73,226.08,270.35
2023-02-27,22,94,391.79,335.58,6875.07
2023-03-25,40,81,460.12,365.8,27405.7
2023-04-29,19,11,450.29,420.37,28615.87
2023-01-01,59,3,122.01,133.21,1604.59
2023-06-14,64,83,430.14,493.12,851.44
2023-12-14,59,52,431.61,427.31,1631.21
2023-10-19,17,5,146.22,166.61,1208.7
2023-03-09,16,1,398.79,215.83,9199.97
2023-01-18,90,3,436.97,156.57,638.66
2023-10-09,32,6,272.68,187.95,6127.63
2023-07-01,2,11,394.57,53.36,6151.81
2023-08-13,25,76,187.29,69.0,3598.52
2023-02-10,50,49,113.19,222.09,8080.98
2023-09-04,98,60,258.21,379.49,930.95
2023-10-23,87,69,418.62,138.76,8632.05
2023-11-26,99,80,175.39,334.88,10715.33
2023-02-15,55,71,211.79,300.43,2229.69
2023-10-19,10,20,376.85,74.7,24619.83
2023-08-31,42,73,280.62,468.51,1395.92
2023-04-07,98,67,411.89,401.79,8009.71
2023-04-22,51,100,301.83,482.95,7020.58
2023-05-29,40,11,446.63,483.13,8999.55
2023-02-28,83,1,214.06,221.19,17401.59
2023-12-25,15,11,430.65,72.14,11580.08
2023-06-10,93,96,250.52,355.63,2806.42
2023-11-19,35,75,335.5,444.95,8491.26
2023-08-17,5,80,436.59,418.86,10232.53
2023-11-07,4,15,116.47,32.63,11962.9
2023-11-27,61,6,413.45,44.4,19515.55
2023-08-10,36,26,475.65,233.21,495.88
2023-06-13,66,76,481.03,365.71,5911.12
2023-11-01,16,98,494.76,99.18,9327.69
2023-10-28,86,65,287.58,314.81,9266.66
2023-09-06,51,18,203.2,400.1,19331.43
2023-03-19,51,9,477.82,462.84,13612.39
2023-01-27,6,4,422.21,256.33,29836.67
2023-02-11,46,42,381.41,339.66,40720.19
2023-06-05,50,63,313.51,470.16,217.52
2023-07-03,12,74,27.25,464.65,27083.36
2023-05-24,71,5,394.05,157.87,25601.98
2023-09-12,83,92,238.56,37.94,31737.71
2023-04-18,78,49,250.48,353.77,4232.85
2023-10-18,13,5,40.05,346.72,35330.22
2023-03-04,50,27,93.22,241.95,2779.2
2023-08-03,53,63,270.17,351.38,4166.86
2023-08-28,56,98,324.91,289.98,2247.87
2023-10-07,11,48,127.98,164.64,1121.38
2023-01-25,3,4,278.19,337.12,8167.84
2023-11-27,59,66,355.05,345.51,11397.87
2023-01-13,47,96,344.0,399.57,1603.05
2023-03-03,86,78,443.76,334.16,57.18
2023-03-28,72,20,497.32,177.55,32082.72
2023-02-22,73,43,68.3,104.4,12721.58
2023-12-03,73,99,68.46,119.44,11389.32
2023-12-24,70,1,464.18,35.14,24448.08
2023-05-07,85,81,244.48,251.18,15311.19
2023-09-14,77,25,267.67,320.33,16188.63
2023-08-03,97,32,480.93,109.36,388.13
2023-01-28,7,41,404.02,105.14,24773.33
2023-05-10,62,56,498.72,55.86,1051.92
2023-09-14,60,2,71.91,421.99,21873.39
2023-07-06,71,16,472.47,254.4,28727.95
2023-12-08,59,90,75.25,312.27,17436.09
2023-05-24,45,78,328.16,73.71,1837.68
2023-01-09,18,74,55.93,361.93,6285.82
2023-12-31,88,99,73.65,42.38,25669.63
2023-07-03,38,94,125.29,83.02,10302.4
2023-01-01,33,16,123.19,57.02,39487.66
2023-03-18,51,40,349.16,210.54,40982.78
2023-06-16,39,63,183.98,302.19,2275.23
2023-06-16,87,45,205.74,51.1,1768.34
2023-12-26,90,66,377.64,351.94,6589.53
2023-06-27,72,7,154.35,498.65,12303.34
2023-11-04,67,84,32.65,269.96,20323.78
2023-12-18,24,55,245.53,340.94,1177.52
2023-08-06,58,8,122.04,63.4,12432.68
2023-12-16,17,40,159.99,421.14,4471.94
2023-11-07,25,86,104.73,58.13,15223.55
2023-09-24,43,10,361.5,185.77,4428.8
2023-11-13,15,45,153.71,64.34,3793.68
2023-12-12,84,62,83.6,154.38,3353.95
2023-06-04,34,68,79.35,46.08,11307.4
2023-02-20,89,31,233.45,389.82,15465.47
2023-01-24,38,36,416.92,268.65,7480.34
2023-03-10,82,81,452.16,386.43,18271.66
2023-11-01,79,88,452.11,484.14,9558.59
2023-09-14,26,68,67.77,484.6,2768.47
2023-04-05,2,40,395.93,326.89,127.68
2023-07-02,83,43,391.15,236.22,14153.72
2023-02-13,44,33,262.64,129.6,3869.97
2023-08-10,11,99,170.5,306.79,6640.8
2023-05-04,50,48,151.68,172.21,4402.71
2023-08-28,65,73,295.26,476.28,24504.82
2023-03-06,10,3,89.76,113.98,4662.22
2023-06-14,42,22,275.81,124.73,13451.1
2023-04-04,52,95,75.05,370.5,294.87
2023-12-05,10,54,64.51,197.01,25609.71
2023-06-13,38,30,386.56,333.65,7805.04
2023-11-26,57,81,89.15,257.28,9600.06
2023-01-11,14,63,61.81,305.31,12743.54
2023-02-12,91,1,81.42,413.13,6673.36
2023-07-29,44,64,125.35,177.77,854.61
2023-05-16,58,88,276.33,23.4,2394.45
2023-06-30,85,32,72.27,408.95,14850.36
2023-03-05,14,90,111.67,344.12,3506.82
2023-07-30,12,57,477.03,120.57,8552.42
2023-10-09,75,32,330.48,94.79,12115.45
2023-01-01,80,81,403.05,22.26,32956.2
2023-11-04,44,75,211.62,394.69,2438.14
2023-07-27,22,30,183.15,184.49,38245.27
2023-05-16,57,99,302.44,488.51,21027.82
2023-05-29,6,35,436.72,219.12,7496.06
2023-12-09,35,58,285.18,265.21,1946.79
2023-05-25,5,83,337.21,123.99,12112.7
2023-08-13,51,14,304.59,301.18,18761.2
2023-09-05,35,66,276.92,491.39,21251.81
2023-01-18,35,34,283.75,94.37,1452.05
2023-10-18,33,16,180.63,220.15,10657.25
2023-11-20,61,26,160.73,103.33,1090.97
2023-03-25,89,76,368.03,38.82,397.95
2023-10-30,52,48,243.95,130.4,20196.65
2023-12-05,39,21,357.88,212.25,6380.6
2023-03-10,26,52,198.04,182.28,34932.67
2023-05-19,97,62,82.13,432.54,4053.53
2023-12-16,59,63,112.21,469.09,14388.84
2023-05-29,8,17,235.6,256.95,7078.71
2023-11-11,23,85,261.17,226.28,6319.33
2023-02-02,90,94,267.04,397.11,32264.45
2023-11-23,6,52,323.29,43.95,2281.98
2023-02-21,2,67,265.92,10.2,63.45
2023-12-08,37,88,95.85,371.92,5458.19
2023-06-20,44,5,458.92,90.72,2188.68
2023-07-20,35,18,55.25,394.27,4457.52
2023-04-06,15,82,272.21,202.96,2960.56
2023-12-01,93,97,433.84,130.44,9743.86
2023-09-26,10,62,125.16,238.06,7421.36
2023-08-22,63,25,81.92,98.31,41367.33
2023-01-21,99,93,117.88,405.39,24737.42
2023-10-29,30,15,438.61,199.89,12316.3
2023-07-17,32,64,384.59,442.73,8537.66
2023-04-12,63,48,487.39,394.7,29264.33
2023-07-10,71,59,49.86,165.41,8256.06
2023-10-13,99,96,157.82,423.86,12768.2
2023-07-02,15,88,21.71,318.7,10128.59
2023-11-04,31,7,218.36,161.85,41078.53
2023-08-14,70,29,275.12,386.77,2164.37
2023-09-14,53,8,398.81,478.71,7294.2
2023-10-23,5,33,309.07,337.23,10048.43
2023-01-23,75,54,485.81,23.74,2951.36
2023-05-08,8,62,159.36,276.23,16974.83
2023-05-13,64,5,206.35,326.41,11771.66
2023-03-05,48,8,278.65,73.37,2414.76
2023-02-27,41,62,493.78,145.14,3026.24
2023-01-22,81,79,189.23,424.2,365.9
2023-01-14,11,19,180.89,136.7,19963.99
2023-12-02,4,35,182.79,131.33,31032.53
2023-12-03,5,19,135.5,235.79,12551.27
2023-01-10,14,21,459.57,11.76,6270.39
2023-11-10,6,96,398.6,80.88,19943.75
2023-02-21,85,78,467.2,315.22,25873.25
2023-03-12,8,80,336.68,58.52,4331.66
2023-06-13,94,63,363.96,397.23,9044.4
2023-07-21,10,34,52.45,124.74,24110.42
2023-03-28,62,66,199.36,254.83,1941.06
2023-11-15,93,47,496.54,237.57,11209.04
2023-02-02,69,92,309.27,458.29,15714.72
2023-11-05,68,26,451.33,170.35,1706.37
2023-07-25,76,29,378.29,331.18,16262.03
2023-12-20,68,71,340.3,372.19,16645.09
